time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,pcon_code,pcon_name,starts,starts_since_may_2010,starts_since_may_2015
201819,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,,,2030,24510,10310
201819,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,,,1780,22870,9070
201819,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,,,2690,34070,13870
201819,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,,,1380,16860,7420
201819,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,,,1430,19150,8090
201819,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,,,1710,21430,9200
201819,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,,,2630,35640,14910
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,,,1370,15310,6720
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,,,1290,16200,7180
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,,,2240,26000,11240
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,,,1450,16650,7330
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,,,2520,28930,12470
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,,,2200,28540,12030
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,,,4340,49530,21730
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,,,1090,13550,5300
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,,,1430,19780,7670
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,,,10410,111850,50260
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,,,3490,47900,18500
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,,,3690,41070,17710
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,,,1990,22740,10020
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,,,1940,21630,9630
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,,,2270,24560,10630
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,,,2060,28170,11290
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,,,1590,19730,8380
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,,,2170,26280,11230
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,,,2050,24260,10090
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,,,1600,17170,7500
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,,,1720,20480,8550
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,,,2850,36080,15740
201819,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,,,2530,34860,14370
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,,,790,7600,3360
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,,,1210,13270,5760
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,,,2850,25740,11760
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,845,East Sussex,,,2970,32750,14510
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,,,11900,116560,53610
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,,,1000,13360,5460
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,,,9350,93350,42320
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,,,2740,24600,11600
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,,,1630,17500,7450
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,,,3770,36590,16310
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,,,1470,16280,7500
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,,,1110,10690,4520
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,,,910,8600,3930
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,,,1630,17480,7930
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,,,5420,51190,22760
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,,,1040,9960,4320
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,,,4860,48210,22720
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,,,790,6550,2980
201819,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,,,880,15820,3910
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,,,1060,9730,4450
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",,,2490,x,x
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",,,2860,29700,13010
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,,,4240,46670,20160
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,,,6190,63050,28150
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,,,4030,x,x
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,,,4330,42660,19750
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,,,1430,16310,6920
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,,,2550,29490,13120
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,,,4280,43140,19430
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,,,2320,23190,10480
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,,,1530,15950,7300
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,,,1000,12920,5350
201819,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,,,5620,50370,25550
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,,,7620,89260,38460
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,,,2610,28990,12290
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,,,2910,30330,13820
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",,,1270,14470,5740
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,,,2870,32180,14150
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,,,3400,34320,16230
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,,,1540,16790,7160
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,,,7300,79720,35470
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,,,2020,27130,11220
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,,,1690,17660,8060
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,,,2310,25850,11600
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,,,3730,41120,18230
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,,,2210,23860,10790
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,,,4200,46340,20560
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,,,2050,25940,10790
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,,,4030,42070,19700
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,,,1750,20080,9190
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,,,2610,32810,13950
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,,,4390,47140,20320
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",,,2630,29020,13650
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,,,3200,36930,15980
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,,,6620,61340,28200
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,,,1260,13380,5990
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,,,1470,15670,7410
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,,,6800,78450,33860
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,,,2230,26650,11480
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,,,3640,44590,19100
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,,,3240,32820,15230
201819,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,,,1340,13590,5960
201819,Academic year,Local authority,E92000001,England,z,Outside of England and unknown,z,z,Outside of England and unknown,,,3750,47660,20820
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,,,1660,25450,12410
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,,,5210,81120,38810
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,,,1760,26600,13120
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,,,4270,57240,28090
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,,,4140,61920,29980
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,928,Northamptonshire,,,4460,64490,31080
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,,,1740,27800,13290
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,,,5170,77480,37130
201920,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,,,160,2330,1090
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,,,960,11280,6020
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,,,3170,38920,19680
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,,,1820,19730,10520
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,,,7600,107510,51830
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,,,5160,64630,32480
