year,survey_name,region,application_method,crop_group,chemical_group,area_treated,weight_applied
1991,Outdoor vegetables,Midlands & Western,OT,"Lettuce, endive etc.",Fungicides,7226.889999999999,4467.76
1991,Outdoor vegetables,Midlands & Western,OT,"Lettuce, endive etc.",Herbicides,4326.7,5718.39
1991,Outdoor vegetables,Midlands & Western,OT,"Lettuce, endive etc.",Insecticides,12496.08,2804.33
1991,Outdoor vegetables,Midlands & Western,OT,Onions & leeks,Fungicides,6172.11,3534.05
1991,Outdoor vegetables,Midlands & Western,OT,Onions & leeks,Growth regulators,31.24,81.23
1991,Outdoor vegetables,Midlands & Western,OT,Onions & leeks,Herbicides,9572.49,18537.73
1991,Outdoor vegetables,Midlands & Western,OT,Onions & leeks,Insecticides,1654.08,587.5999999999999
1991,Outdoor vegetables,Midlands & Western,OT,Other outdoor vegetables,Fungicides,429.39,394.96999999999997
1991,Outdoor vegetables,Midlands & Western,OT,Other outdoor vegetables,Herbicides,2329.769999999999,4056.83
1991,Outdoor vegetables,Midlands & Western,OT,Other outdoor vegetables,Insecticides,1476.3400000000001,817.7399999999999
1991,Outdoor vegetables,Midlands & Western,OT,Other outdoor vegetables,Molluscicides,45.45,6.11
1991,Outdoor vegetables,Midlands & Western,OT,Other root vegetables,Fungicides,4.11,0.51
1991,Outdoor vegetables,Midlands & Western,OT,Other root vegetables,Herbicides,5900.17,2439.2599999999998
1991,Outdoor vegetables,Midlands & Western,OT,Other root vegetables,Insecticides,1470.08,824.43
1991,Outdoor vegetables,Midlands & Western,OT,Other root vegetables,Molluscicides,30.92,6.8
1991,Outdoor vegetables,Midlands & Western,OT,Peas & beans,Fungicides,435.73,95.03
1991,Outdoor vegetables,Midlands & Western,OT,Peas & beans,Herbicides,3007.31,4322.38
1991,Outdoor vegetables,Midlands & Western,OT,Peas & beans,Insecticides,768.58,105.2
1991,Outdoor vegetables,Midlands & Western,OT,Peas & beans,Molluscicides,15.44,3.4
1991,Outdoor vegetables,Midlands & Western,OT,Root crucifers,Fungicides,1635.3600000000001,737.91
1991,Outdoor vegetables,Midlands & Western,OT,Root crucifers,Herbicides,1996.1799999999998,5801.94
1991,Outdoor vegetables,Midlands & Western,OT,Root crucifers,Insecticides,4459.08,3818.5199999999995
1991,Outdoor vegetables,Midlands & Western,OT,Root crucifers,Molluscicides,130.60999999999999,31.53
1991,Outdoor vegetables,Northern,OT,Brassicas,Fungicides,1496.36,1355.74
1991,Outdoor vegetables,Northern,OT,Brassicas,Herbicides,2324.8,4644.7
1991,Outdoor vegetables,Northern,OT,Brassicas,Insecticides,5312.610000000001,2024.9
1991,Outdoor vegetables,Northern,OT,Brassicas,Molluscicides,34.97,7.69
1991,Outdoor vegetables,Northern,OT,"Carrots, parsnips etc.",Fungicides,1475.7900000000002,4994.55
1991,Outdoor vegetables,Northern,OT,"Carrots, parsnips etc.",Herbicides,2337.89,2663.6
1991,Outdoor vegetables,Northern,OT,"Carrots, parsnips etc.",Insecticides,2060.5099999999998,2563.3900000000003
1991,Outdoor vegetables,Northern,OT,"Lettuce, endive etc.",Fungicides,837.19,922.079999999999
1991,Outdoor vegetables,Northern,OT,"Lettuce, endive etc.",Herbicides,494.84000000000003,1564.74
1991,Outdoor vegetables,Northern,OT,"Lettuce, endive etc.",Insecticides,1666.9099999999999,455.56
1991,Outdoor vegetables,Northern,OT,Onions & leeks,Fungicides,809.69,582.02
1991,Outdoor vegetables,Northern,OT,Onions & leeks,Herbicides,894.37,2189.4900000000002
1991,Outdoor vegetables,Northern,OT,Onions & leeks,Insecticides,129.68,41.48
1991,Outdoor vegetables,Northern,OT,Other outdoor vegetables,Herbicides,809.63,908.1999999999998
1991,Outdoor vegetables,Northern,OT,Other outdoor vegetables,Insecticides,4.28,0.6
1991,Outdoor vegetables,Northern,OT,Other root vegetables,Herbicides,4292.119999999999,1762.12
1991,Outdoor vegetables,Northern,OT,Other root vegetables,Insecticides,819.74,116.89
1991,Outdoor vegetables,Northern,OT,Peas & beans,Fungicides,807.6799999999989,460.47999999999996
1991,Outdoor vegetables,Northern,OT,Peas & beans,Herbicides,28009.55,14151.460000000001
1991,Outdoor vegetables,Northern,OT,Peas & beans,Insecticides,6218.709999999999,676.35
1991,Outdoor vegetables,Northern,OT,Root crucifers,Fungicides,426.61,178.33
1991,Outdoor vegetables,Northern,OT,Root crucifers,Herbicides,1557.78,2884.02
1991,Outdoor vegetables,Northern,OT,Root crucifers,Insecticides,2293.45,2353.9700000000003
1991,Outdoor vegetables,Scotland,OT,Brassicas,Fungicides,5238.0,3227.0
1991,Outdoor vegetables,Scotland,OT,Brassicas,Herbicides,6403.0,12086.75
1991,Outdoor vegetables,Scotland,OT,Brassicas,Insecticides,10031.0,3043.07
1991,Outdoor vegetables,Scotland,OT,Brassicas,Molluscicides,1270.0,211.25
1991,Outdoor vegetables,Scotland,OT,Brassicas,Others,11.0,3.0
1991,Outdoor vegetables,Scotland,OT,"Carrots, parsnips etc.",Fungicides,1358.0,4727.0
1991,Outdoor vegetables,Scotland,OT,"Carrots, parsnips etc.",Herbicides,4962.0,6486.0
1991,Outdoor vegetables,Scotland,OT,"Carrots, parsnips etc.",Insecticides,1849.0,2958.0
1991,Outdoor vegetables,Scotland,OT,"Lettuce, endive etc.",Fungicides,981.0,700.0
1991,Outdoor vegetables,Scotland,OT,"Lettuce, endive etc.",Herbicides,561.0,900.0
1991,Outdoor vegetables,Scotland,OT,"Lettuce, endive etc.",Insecticides,642.0,108.06
1991,Outdoor vegetables,Scotland,OT,"Lettuce, endive etc.",Molluscicides,34.0,7.0
1991,Outdoor vegetables,Scotland,OT,Onions & leeks,Fungicides,885.0,456.45
1991,Outdoor vegetables,Scotland,OT,Onions & leeks,Herbicides,937.0,1197.0
1991,Outdoor vegetables,Scotland,OT,Onions & leeks,Insecticides,27.0,23.0
1991,Outdoor vegetables,Scotland,OT,Other outdoor vegetables,Fungicides,78.0,52.0
1991,Outdoor vegetables,Scotland,OT,Other outdoor vegetables,Herbicides,1045.0,1185.0
1991,Outdoor vegetables,Scotland,OT,Other outdoor vegetables,Insecticides,343.0,58.0
1991,Outdoor vegetables,Scotland,OT,Other outdoor vegetables,Molluscicides,62.0,7.0
1991,Outdoor vegetables,Scotland,OT,Peas & beans,Fungicides,3967.0,2489.0
1991,Outdoor vegetables,Scotland,OT,Peas & beans,Herbicides,6555.0,6042.75
1991,Outdoor vegetables,Scotland,OT,Peas & beans,Insecticides,1800.0,117.0
1991,Outdoor vegetables,Scotland,OT,Root crucifers,Fungicides,5802.0,7576.540000000001
1991,Outdoor vegetables,Scotland,OT,Root crucifers,Herbicides,3771.0,5229.0
1991,Outdoor vegetables,Scotland,OT,Root crucifers,Insecticides,11141.0,6583.0
1991,Outdoor vegetables,Scotland,OT,Root crucifers,Molluscicides,815.0,97.0
1991,Outdoor vegetables,South Eastern,OT,Brassicas,Fungicides,3431.89,3090.37
1991,Outdoor vegetables,South Eastern,OT,Brassicas,Herbicides,7613.889999999999,24593.39
1991,Outdoor vegetables,South Eastern,OT,Brassicas,Insecticides,21023.89,9410.46
1991,Outdoor vegetables,South Eastern,OT,Brassicas,Molluscicides,61.62,9.95
1991,Outdoor vegetables,South Eastern,OT,"Carrots, parsnips etc.",Herbicides,227.01000000000002,196.35999999999999
1991,Outdoor vegetables,South Eastern,OT,"Carrots, parsnips etc.",Insecticides,54.35,179.73999999999998
1991,Outdoor vegetables,South Eastern,OT,Cucurbits,Fungicides,150.19,29.23
1991,Outdoor vegetables,South Eastern,OT,Cucurbits,Herbicides,137.61,190.21
1991,Outdoor vegetables,South Eastern,OT,Cucurbits,Insecticides,258.90999999999997,55.48
1991,Outdoor vegetables,South Eastern,OT,Cucurbits,Molluscicides,3.61,0.79
1991,Outdoor vegetables,South Eastern,OT,"Lettuce, endive etc.",Fungicides,12699.49,12717.939999999999
1991,Outdoor vegetables,South Eastern,OT,"Lettuce, endive etc.",Herbicides,4207.96,7245.61
1991,Outdoor vegetables,South Eastern,OT,"Lettuce, endive etc.",Insecticides,17062.26,4444.0
1991,Outdoor vegetables,South Eastern,OT,Onions & leeks,Fungicides,10444.630000000001,7821.15
1991,Outdoor vegetables,South Eastern,OT,Onions & leeks,Growth regulators,199.93,472.64
1991,Outdoor vegetables,South Eastern,OT,Onions & leeks,Herbicides,10352.65,17353.899999999987
1991,Outdoor vegetables,South Eastern,OT,Onions & leeks,Insecticides,1562.63,289.06
1991,Outdoor vegetables,South Eastern,OT,Other outdoor vegetables,Fungicides,65.38,78.3999999999999
1991,Outdoor vegetables,South Eastern,OT,Other outdoor vegetables,Herbicides,223.26,176.14000000000001
1991,Outdoor vegetables,South Eastern,OT,Other outdoor vegetables,Insecticides,222.05,66.5
1991,Outdoor vegetables,South Eastern,OT,Other root vegetables,Fungicides,16.259999999999998,12.11
1991,Outdoor vegetables,South Eastern,OT,Other root vegetables,Herbicides,40.54,60.260000000000005
1991,Outdoor vegetables,South Eastern,OT,Other root vegetables,Insecticides,22.93,18.2
1991,Outdoor vegetables,South Eastern,OT,Peas & beans,Fungicides,1264.46,644.17
1991,Outdoor vegetables,South Eastern,OT,Peas & beans,Herbicides,6165.679999999999,5422.07
1991,Outdoor vegetables,South Eastern,OT,Peas & beans,Insecticides,3129.38,447.95
1991,Outdoor vegetables,South Eastern,OT,Root crucifers,Fungicides,76.84,55.48
1991,Outdoor vegetables,South Eastern,OT,Root crucifers,Herbicides,17.7,7.12
1991,Outdoor vegetables,South Eastern,OT,Root crucifers,Insecticides,226.5,189.20999999999998
1991,Outdoor vegetables,South Eastern,OT,Sweetcorn,Herbicides,2115.01,2105.29
1991,Outdoor vegetables,South Eastern,OT,Sweetcorn,Insecticides,1665.6000000000001,659.73
1991,Outdoor vegetables,South Western,OT,Brassicas,Fungicides,740.8,720.88
1991,Outdoor vegetables,South Western,OT,Brassicas,Herbicides,1782.23,5002.22
1991,Outdoor vegetables,South Western,OT,Brassicas,Insecticides,5510.67,1609.44
1991,Outdoor vegetables,South Western,OT,"Carrots, parsnips etc.",Herbicides,446.41,442.8
1991,Outdoor vegetables,South Western,OT,"Carrots, parsnips etc.",Insecticides,432.91999999999996,578.5
1991,Outdoor vegetables,South Western,OT,Cucurbits,Fungicides,41.34,22.28
1991,Outdoor vegetables,South Western,OT,Cucurbits,Herbicides,26.46,12.54
1991,Outdoor vegetables,South Western,OT,"Lettuce, endive etc.",Fungicides,2874.55,1933.74
1991,Outdoor vegetables,South Western,OT,"Lettuce, endive etc.",Herbicides,559.9300000000001,441.88
1991,Outdoor vegetables,South Western,OT,"Lettuce, endive etc.",Insecticides,630.39,30.44
1991,Outdoor vegetables,South Western,OT,Onions & leeks,Fungicides,438.19,272.02
1991,Outdoor vegetables,South Western,OT,Onions & leeks,Herbicides,839.41,2062.67
1991,Outdoor vegetables,South Western,OT,Onions & leeks,Insecticides,93.56,0.7
1991,Outdoor vegetables,South Western,OT,Other outdoor vegetables,Fungicides,9.16,3.4
1991,Outdoor vegetables,South Western,OT,Other outdoor vegetables,Herbicides,65.26,136.74
1991,Outdoor vegetables,South Western,OT,Other outdoor vegetables,Insecticides,462.15999999999997,13.43
1991,Outdoor vegetables,South Western,OT,Peas & beans,Fungicides,13.72,20.58
1991,Outdoor vegetables,South Western,OT,Peas & beans,Herbicides,956.17,884.86
1991,Outdoor vegetables,South Western,OT,Peas & beans,Insecticides,391.92,9.950000000000001
1991,Outdoor vegetables,South Western,OT,Root crucifers,Fungicides,128.17,52.97
1991,Outdoor vegetables,South Western,OT,Root crucifers,Herbicides,910.3900000000001,1290.05
1991,Outdoor vegetables,South Western,OT,Root crucifers,Insecticides,1403.79,1247.4
1991,Outdoor vegetables,South Western,OT,Sweetcorn,Herbicides,77.37,110.25
1991,Outdoor vegetables,Wales,OT,Brassicas,Herbicides,196.44,631.12
1991,Outdoor vegetables,Wales,OT,Brassicas,Insecticides,48.8,57.99
1991,Outdoor vegetables,Wales,OT,"Carrots, parsnips etc.",Herbicides,125.68,69.77
1991,Outdoor vegetables,Wales,OT,"Carrots, parsnips etc.",Insecticides,79.0,244.85999999999999
1991,Outdoor vegetables,Wales,OT,Root crucifers,Insecticides,20.51,0.51
1992,Arable crops,Eastern,OT,Cereals,Fungicides,5272221.639999998,1402332.6499999987
1992,Arable crops,Eastern,OT,Cereals,Growth regulators,1085578.9,998618.9599999998
1992,Arable crops,Eastern,OT,Cereals,Herbicides,3524538.6399999997,2632030.5999999996
1992,Arable crops,Eastern,OT,Cereals,Insecticides,990838.42,93125.76
1992,Arable crops,Eastern,OT,Cereals,Molluscicides,30319.89,8113.210000000001
1992,Arable crops,Eastern,OT,Oilseeds,Fungicides,217580.11,129591.9
1992,Arable crops,Eastern,OT,Oilseeds,Growth regulators,3134.17,4518.28
1992,Arable crops,Eastern,OT,Oilseeds,Herbicides,512853.6599999999,192208.62
1992,Arable crops,Eastern,OT,Oilseeds,Insecticides,204985.15,8623.61
1992,Arable crops,Eastern,OT,Oilseeds,Molluscicides,12341.0,3613.0299999999997
1992,Arable crops,Eastern,OT,Potatoes,Fungicides,726140.699999999,502119.64999999997
1992,Arable crops,Eastern,OT,Potatoes,Growth regulators,2451.6,9780.98
1992,Arable crops,Eastern,OT,Potatoes,Herbicides,116871.66,92630.74
1992,Arable crops,Eastern,OT,Potatoes,Insecticides,118917.56,60089.47
1992,Arable crops,Eastern,OT,Potatoes,Molluscicides,22810.079999999998,4967.6900000000005
1992,Arable crops,Eastern,OT,Potatoes,Others,24557.85,3162399.0
1992,Arable crops,Eastern,OT,Pulses,Fungicides,223713.75,132505.91999999998
1992,Arable crops,Eastern,OT,Pulses,Herbicides,204811.1299999999,143185.21999999988
1992,Arable crops,Eastern,OT,Pulses,Insecticides,93187.58,7935.28
1992,Arable crops,Eastern,OT,Sugar beet,Fungicides,34122.78,157721.12
1992,Arable crops,Eastern,OT,Sugar beet,Herbicides,972285.8999999999,422986.3999999997
1992,Arable crops,Eastern,OT,Sugar beet,Insecticides,179048.9499999999,48316.37
1992,Arable crops,Eastern,OT,Sugar beet,Molluscicides,2264.98,348.16
1992,Arable crops,Eastern,ST,Cereals,Fungicides,1328334.1199999999,37779.72999999999
1992,Arable crops,Eastern,ST,Cereals,Insecticides,61132.200000000004,7972.0
1992,Arable crops,Eastern,ST,Oilseeds,Fungicides,322035.14,4371.2
1992,Arable crops,Eastern,ST,Oilseeds,Insecticides,131134.65,10774.41
1992,Arable crops,Eastern,ST,Potatoes,Fungicides,37653.05999999999,22875.87
1992,Arable crops,Eastern,ST,Pulses,Fungicides,54452.009999999995,7823.14999999999
1992,Arable crops,Eastern,ST,Sugar beet,Fungicides,283440.6,13328.8
1992,Arable crops,Eastern,ST,Sugar beet,Insecticides,28619.93,286.2
1992,Arable crops,Eastern,ST,Sugar beet,Molluscicides,113100.41,1492.93
1992,Arable crops,Midlands & Western,OT,Cereals,Fungicides,1540113.4999999988,434266.9499999998
1992,Arable crops,Midlands & Western,OT,Cereals,Growth regulators,312041.039999999,305707.85
1992,Arable crops,Midlands & Western,OT,Cereals,Herbicides,1454804.3099999998,1037822.3799999988
1992,Arable crops,Midlands & Western,OT,Cereals,Insecticides,312816.52999999997,22746.5
1992,Arable crops,Midlands & Western,OT,Cereals,Molluscicides,26840.760000000002,10602.900000000001
1992,Arable crops,Midlands & Western,OT,Cereals,Others,68.75,309.39
1992,Arable crops,Midlands & Western,OT,Oilseeds,Fungicides,59167.139999999905,43192.75
1992,Arable crops,Midlands & Western,OT,Oilseeds,Growth regulators,2421.81,2547.27
1992,Arable crops,Midlands & Western,OT,Oilseeds,Herbicides,173204.49,66267.4
1992,Arable crops,Midlands & Western,OT,Oilseeds,Insecticides,80847.88,3163.4700000000003
1992,Arable crops,Midlands & Western,OT,Oilseeds,Molluscicides,4145.74,1380.52
1992,Arable crops,Midlands & Western,OT,Potatoes,Fungicides,390429.5099999999,292363.08999999997
1992,Arable crops,Midlands & Western,OT,Potatoes,Growth regulators,152.04,608.15
1992,Arable crops,Midlands & Western,OT,Potatoes,Herbicides,121259.15,91135.87
1992,Arable crops,Midlands & Western,OT,Potatoes,Insecticides,61868.79,37011.37
1992,Arable crops,Midlands & Western,OT,Potatoes,Molluscicides,28048.48,13767.57
1992,Arable crops,Midlands & Western,OT,Potatoes,Others,9771.09,1326103.7
1992,Arable crops,Midlands & Western,OT,Pulses,Fungicides,87537.73999999999,49576.1
1992,Arable crops,Midlands & Western,OT,Pulses,Herbicides,69618.3499999999,52476.649999999994
1992,Arable crops,Midlands & Western,OT,Pulses,Insecticides,41405.54,3424.34
1992,Arable crops,Midlands & Western,OT,Sugar beet,Fungicides,3983.89,20648.44
1992,Arable crops,Midlands & Western,OT,Sugar beet,Herbicides,201312.06999999992,101953.3099999999
1992,Arable crops,Midlands & Western,OT,Sugar beet,Insecticides,21468.13,3937.4300000000003
1992,Arable crops,Midlands & Western,ST,Cereals,Fungicides,453727.81,12730.93
1992,Arable crops,Midlands & Western,ST,Cereals,Insecticides,56137.46,2087.62
1992,Arable crops,Midlands & Western,ST,Oilseeds,Fungicides,90378.98,1375.1399999999999
1992,Arable crops,Midlands & Western,ST,Oilseeds,Insecticides,40144.86,3328.98
1992,Arable crops,Midlands & Western,ST,Potatoes,Fungicides,8157.78,3359.0299999999993
1992,Arable crops,Midlands & Western,ST,Pulses,Fungicides,16455.49999999999,2194.9700000000003
1992,Arable crops,Midlands & Western,ST,Sugar beet,Fungicides,55571.88,2613.27
1992,Arable crops,Midlands & Western,ST,Sugar beet,Insecticides,10036.46,100.36
1992,Arable crops,Midlands & Western,ST,Sugar beet,Molluscicides,17749.5,234.29
1992,Arable crops,Northern,OT,Cereals,Fungicides,2039564.8399999987,515396.3
1992,Arable crops,Northern,OT,Cereals,Growth regulators,556241.5799999998,524514.9599999998
1992,Arable crops,Northern,OT,Cereals,Herbicides,1450235.249999998,1032306.8599999979
1992,Arable crops,Northern,OT,Cereals,Insecticides,467539.31,41597.44
1992,Arable crops,Northern,OT,Cereals,Molluscicides,8144.75,2391.13
1992,Arable crops,Northern,OT,Cereals,Others,482.94000000000005,1055.28
1992,Arable crops,Northern,OT,Oilseeds,Fungicides,93160.5,68274.84999999998
1992,Arable crops,Northern,OT,Oilseeds,Growth regulators,2789.66,2927.17
1992,Arable crops,Northern,OT,Oilseeds,Herbicides,195522.5199999999,73237.70999999999
1992,Arable crops,Northern,OT,Oilseeds,Insecticides,61416.58,2307.08
1992,Arable crops,Northern,OT,Oilseeds,Molluscicides,2407.64,371.82000000000005
1992,Arable crops,Northern,OT,Oilseeds,Others,158.11,677.54
1992,Arable crops,Northern,OT,Potatoes,Fungicides,258868.83000000002,198811.47
1992,Arable crops,Northern,OT,Potatoes,Growth regulators,1018.66,4002.69
1992,Arable crops,Northern,OT,Potatoes,Herbicides,68056.81999999989,44321.67
1992,Arable crops,Northern,OT,Potatoes,Insecticides,63901.61,24482.05
1992,Arable crops,Northern,OT,Potatoes,Molluscicides,5474.41,1812.78
1992,Arable crops,Northern,OT,Potatoes,Others,10158.46,1307933.6
1992,Arable crops,Northern,OT,Pulses,Fungicides,41002.9,20786.96
1992,Arable crops,Northern,OT,Pulses,Herbicides,62026.83999999999,45291.64999999999
1992,Arable crops,Northern,OT,Pulses,Insecticides,22823.34,5756.900000000001
1992,Arable crops,Northern,OT,Sugar beet,Herbicides,153013.06,66428.4
1992,Arable crops,Northern,OT,Sugar beet,Insecticides,22910.98999999999,7170.28
1992,Arable crops,Northern,ST,Cereals,Fungicides,780568.9799999999,30473.879999999997
1992,Arable crops,Northern,ST,Cereals,Insecticides,10973.39,721.29
1992,Arable crops,Northern,ST,Oilseeds,Fungicides,162754.0,1826.9
1992,Arable crops,Northern,ST,Oilseeds,Insecticides,69369.41,5770.78
1992,Arable crops,Northern,ST,Potatoes,Fungicides,10043.169999999991,1498.279999999999
