DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,CELL,CELL_NAME,CELL_CODE,CELL_TYPE,CELL_TYPECODE,CELL_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957701,Scotland,S92000003,countries,499,4,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,331000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957701dd20100,3666,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957701,Scotland,S92000003,countries,499,4,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,18000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957701dd20701,3667,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,1168500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3668,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,27600,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3669,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,303300,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3670,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,14100,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3671,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,87900,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3672,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,7600,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3673,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,57800,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3674,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,6100,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3675,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,109800,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3676,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,8500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3677,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,32100,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3678,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,4600,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3679,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,240600,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3680,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,12500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3681,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,36900,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3682,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,4900,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3683,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,360500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3684,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,15300,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3685,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,53500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3686,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,5900,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3687,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,684600,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3688,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,21100,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3689,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,398000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3690,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,16100,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3691,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,369700,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3692,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,15500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3693,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,122900,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20100,3694,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957702,Northern Ireland,N92000002,countries,499,5,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,9000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957702dd20701,3695,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,36950000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3696,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,232800,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3697,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,7954800,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3698,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,108000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3699,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,2574200,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3700,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,61500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3701,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,1486400,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3702,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,46700,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3703,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,3515000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3704,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,71800,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3705,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,961700,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3706,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,37600,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3707,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,7954700,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3708,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,108000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3709,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,1010200,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3710,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,38500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3711,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,11223100,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3712,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,128300,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3713,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,1348300,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3714,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,44500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3715,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,22679100,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3716,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,182400,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3717,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,12879400,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3718,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,137500,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3719,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,11683000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3720,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,130900,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3721,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,3148200,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20100,3722,3920
2023-03,Apr 2022-Mar 2023,2023-03,date,0,18,2092957703,England and Wales,K04000001,countries,499,6,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,68000,A,Normal Value,F,Free (free for publication),Nm-17d1d32371e0d2092957703dd20701,3723,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,41716100,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3724,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,265500,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3725,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,8972200,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3726,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,123100,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3727,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,2895600,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3728,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,69900,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3729,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,1707300,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3730,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,53700,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3731,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,3969000,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3732,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,81900,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3733,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,1058300,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3734,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,42300,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3735,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,8977500,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3736,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,123200,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3737,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,1131700,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3738,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,43700,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3739,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,12643700,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3740,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,146200,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3741,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,1517900,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3742,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,50600,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3743,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,25647300,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3744,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,208200,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3745,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,14566500,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3746,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,156900,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3747,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,13230300,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3748,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,149500,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3749,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,3556900,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20100,3750,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957697,United Kingdom,K02000001,countries,499,0,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,77500,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957697dd20701,3751,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957698,Great Britain,K03000001,countries,499,1,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,40542300,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957698dd20100,3752,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957698,Great Britain,K03000001,countries,499,1,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,266800,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957698dd20701,3753,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957698,Great Britain,K03000001,countries,499,1,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,8688600,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957698dd20100,3754,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957698,Great Britain,K03000001,countries,499,1,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,123500,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957698dd20701,3755,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957698,Great Britain,K03000001,countries,499,1,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,2807300,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957698dd20100,3756,3920
2024-03,Apr 2023-Mar 2024,2024-03,date,0,19,2092957698,Great Britain,K03000001,countries,499,1,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,70200,A,Normal Value,F,Free (free for publication),Nm-17d1d32387e0d2092957698dd20701,3757,3920
