date,region,value,region_short,label_wrapped
2014-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",103.14194274486039,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",104.37597518200255,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.47014198132938,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.02237014937086,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.45804452608579,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.91305001879218,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.91458752955052,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.99568332001539,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.55983965907629,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.04303228458768,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.64762565329251,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.68107276618483,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2015-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.73539019912074,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.39889100094051,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.38835923286386,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.52117160216274,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.38595480084123,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.23347477905507,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.13730871904289,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.21937815343513,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",101.80062998656676,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.48619327756496,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.79501055407441,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.9773540243599,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2016-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",103.04341054384238,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.48167895632957,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",102.96659935108919,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",103.14105545891614,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",103.33105769699897,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",103.46962331415388,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",103.78439421161742,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",103.85681751573799,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",104.28912896583797,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",105.04173258000876,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",104.34192135065783,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",104.57246781516989,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2017-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",104.89655577947923,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",105.16043811877047,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",105.98971971991658,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",106.6011918124143,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",106.62950199123446,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",106.79336541756297,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",107.0905920981023,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",106.38084236308585,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",107.40583090908224,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",107.02027920247129,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",107.2562927481894,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",108.58815466942808,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2018-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",107.593880779429,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",107.94770524035819,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",109.45237287241305,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",112.79154257551293,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.02818198519189,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.34615490120612,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.03271944810903,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",110.75746946319629,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.31024634873367,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.29459805641932,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.40241515170118,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.17579599991177,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2019-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.12040440912932,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.73085544547365,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.81851726481216,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",110.78724772772956,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",105.79643305631873,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",105.12679350009087,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",106.09966415662579,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",108.68249879048024,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",109.60665451363376,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",110.71532338084482,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.9564529766784,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.28191867254438,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2020-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.6111474767902,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",110.98774669399627,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",111.10132776132812,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",110.17657543433042,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",115.61437112434685,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",115.82180469310146,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",116.56635105100375,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",118.01321189090501,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",118.88793020866144,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",119.27933450303058,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",119.53323092443027,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",120.64921312750619,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2021-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",122.47272402858162,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",123.56730412705592,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",123.96538112780726,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",122.9205505652181,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",125.97496356765532,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",125.98680138451827,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",126.21807765865243,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",126.56678385689564,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",125.9937862213885,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",127.29523658621768,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",128.64357425600116,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",132.6873336635181,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2022-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",131.44888398731766,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",132.82968943659895,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-02-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",137.77665682983388,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-03-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",137.9919930006911,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-04-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",142.17844684004626,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-05-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",138.52416193641284,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-06-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",139.38546767408465,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-07-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",138.99423609568174,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-08-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",139.79740202675526,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-09-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",140.634138636013,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-10-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",141.502736825593,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-11-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",143.60236185584367,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2023-12-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",143.394706465603,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
2024-01-01,"Inverness and Nairn and Moray, Badenoch and Strathspey",143.25252735950724,Inverness area,"Inverness and Nairn and Moray,|Badenoch and Strathspey"
