Line,Start Date Time,End Date Time,Service Status,Status Message
District,21/12/2020 07:18,21/12/2020 07:18,Minor Delays,Minor delays between Barking and Upminster due an earlier signaling problem at West Kensington. GOOD SERVICE on the rest of the line.
District,21/12/2020 07:18,21/12/2020 07:48,Minor Delays,Minor delays between Barking and Upminster due an earlier signalling problem at West Kensington. GOOD SERVICE on the rest of the line.
District,21/12/2020 07:48,21/12/2020 07:54,Severe Delays,Severe delays between Dagenham East and Upminster and MINOR DELAYS between Barking and Dagenham East due an earlier signalling problem at West Kensington. GOOD SERVICE on the rest of the line.
District,21/12/2020 07:48,21/12/2020 07:54,Minor Delays,Severe delays between Dagenham East and Upminster and MINOR DELAYS between Barking and Dagenham East due an earlier signalling problem at West Kensington. GOOD SERVICE on the rest of the line.
District,21/12/2020 07:54,21/12/2020 09:05,Severe Delays,Severe delays between Dagenham East and Upminster and MINOR DELAYS between Barking and Dagenham East due an earlier signalling problem at West Kensington. Tickets are being accepted by c2c and London Buses by any reasonable route. GOOD SERVICE on the rest of the line.
District,21/12/2020 07:54,21/12/2020 09:05,Minor Delays,Severe delays between Dagenham East and Upminster and MINOR DELAYS between Barking and Dagenham East due an earlier signalling problem at West Kensington. Tickets are being accepted by c2c and London Buses by any reasonable route. GOOD SERVICE on the rest of the line.
Bakerloo,21/12/2020 08:17,21/12/2020 08:20,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle while we fix a track fault at Maida Vale.
Bakerloo,21/12/2020 08:17,21/12/2020 08:20,Minor Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle while we fix a track fault at Maida Vale.
Bakerloo,21/12/2020 08:20,21/12/2020 08:21,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle while we fix a track fault at Maida Vale. Tickets are being accepted by London Buses.
Bakerloo,21/12/2020 08:20,21/12/2020 08:21,Minor Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle while we fix a track fault at Maida Vale. Tickets are being accepted by London Buses.
Bakerloo,21/12/2020 08:21,21/12/2020 09:30,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle while we fix a track fault at Maida Vale. Tickets are being accepted by London Buses and London Overground.
Bakerloo,21/12/2020 08:21,21/12/2020 09:30,Minor Delays,Severe delays between Queen's Park and Harrow & Wealdstone and MINOR DELAYS between Queen's Park and Elephant & Castle while we fix a track fault at Maida Vale. Tickets are being accepted by London Buses and London Overground.
Victoria,21/12/2020 08:44,21/12/2020 08:46,Minor Delays,Minor delays between King's Cross St. Pancras and Walthamstow Central while we fix a track fault at Finsbury Park. GOOD SERVICE on the rest of the line.
Victoria,21/12/2020 08:46,21/12/2020 09:17,Minor Delays,Minor delays between King's Cross St. Pancras and Walthamstow Central while we fix a track fault at Seven Sisters. GOOD SERVICE on the rest of the line.
Bakerloo,21/12/2020 09:30,21/12/2020 09:58,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone due to an earlier track fault at Maida Vale. Tickets are being accepted by London Buses and London Overground.
Bakerloo,21/12/2020 09:58,21/12/2020 09:59,Minor Delays,Minor delays between Queen's Park and Harrow & Wealdstone due to an earlier track fault at Maida Vale. Tickets are being accepted by London Buses and London Overground.
Bakerloo,21/12/2020 09:59,21/12/2020 10:01,Minor Delays,Minor delays between Queen's Park and Harrow & Wealdstone due to an earlier track fault at Maida Vale. Tickets are being accepted by London Buses and London Overground. GOOD SERVICE on the rest of the line.
Bakerloo,21/12/2020 10:01,21/12/2020 10:42,Severe Delays,Severe delays between Queen's Park and Harrow & Wealdstone due to an earlier track fault at Maida Vale. Tickets are being accepted by London Buses and London Overground. GOOD SERVICE on the rest of the line.
Bakerloo,21/12/2020 10:42,21/12/2020 10:43,Minor Delays,Minor delays between Queen's Park and Harrow & Wealdstone due to an earlier track fault at Maida Vale. Tickets are being accepted by London Buses and London Overground. GOOD SERVICE on the rest of the line.
Bakerloo,21/12/2020 10:43,21/12/2020 12:28,Minor Delays,Minor delays between Queen's Park and Harrow & Wealdstone due to an earlier track fault at Maida Vale. GOOD SERVICE on the rest of the line.
District,21/12/2020 15:03,21/12/2020 15:33,Minor Delays,Minor delays between Barking and Earl's Court westbound only due to an earlier signalling problem at Tower Hill. GOOD SERVICE on the rest of the line.
C&H,21/12/2020 15:06,21/12/2020 15:07,Minor Delays,Minor delays this is due to train cancellations.
C&H,21/12/2020 15:06,21/12/2020 16:23,Minor Delays,Minor delays over whole line this is due to train cancellations.
C&H,21/12/2020 15:07,21/12/2020 20:01,Minor Delays,Minor delays over the whole line this is due to train cancellations.
Northern,21/12/2020 18:48,21/12/2020 18:49,Part Suspended,No service between Kennington and Camden Town northbound only while ewe respond to a signal failure at Moorgate. GOOD SERRICE on the rest of the line.
Northern,21/12/2020 18:49,21/12/2020 18:58,Part Suspended,No service between Kennington and Camden Town northbound only while we respond to a signal failure at Moorgate. GOOD SERVICE on the rest of the line.
Northern,21/12/2020 18:58,21/12/2020 18:59,Part Suspended,"No service between Kennington and Camden Town northbound only while we respond to a signal failure at Moorgate. GOOD SERVICE on the rest of the line. London Underground tickets are being accepted on London buses, Southern and Thameslink services via any reasonable route."
Northern,21/12/2020 18:59,21/12/2020 19:29,Part Suspended,"No service between Kennington and Camden Town northbound only while we respond to a signal failure at Moorgate. GOOD SERVICE on the rest of the line. London Underground tickets are being accepted on London buses, South Eastern and Thameslink services via any reasonable route."
Waterloo & City,22/12/2020 04:37,23/12/2020 01:17,Planned Closure,No service until further notice.
C&H,22/12/2020 04:37,22/12/2020 04:45,Suspended,No service while we respond to a fire alert.
C&H,22/12/2020 04:38,22/12/2020 04:45,Suspended,No service while we respond to a fire alert.
Metropolitan,22/12/2020 04:38,22/12/2020 04:45,Suspended,No service while we respond to a fire alert.
Metropolitan,22/12/2020 04:45,22/12/2020 05:09,Suspended,No service while we respond to a fire alert. London Underground tickets will be accepted on Chiltern Railways and local bus services via any reasonable route.
C&H,22/12/2020 04:45,22/12/2020 05:09,Suspended,No service while we respond to a fire alert. London Underground tickets will be accepted on Chiltern Railways and local bus services via any reasonable route.
C&H,22/12/2020 04:45,22/12/2020 05:09,Suspended,No service while we respond to a fire alert. London Underground tickets will be accepted on Chiltern Railways and local bus services via any reasonable route.
District,22/12/2020 05:03,22/12/2020 05:08,Suspended,No service while we respond to a fire alert. London Underground tickets will be accepted on Chiltern Railways and local bus services via any reasonable route.
District,22/12/2020 05:08,22/12/2020 06:08,Suspended,"No service while we respond to a fire alert. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 05:09,22/12/2020 06:08,Suspended,"No service while we respond to a fire alert. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 05:09,22/12/2020 06:08,Suspended,"No service while we respond to a fire alert. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
Metropolitan,22/12/2020 05:09,22/12/2020 06:08,Suspended,"No service while we respond to a fire alert. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
Piccadilly,22/12/2020 05:09,22/12/2020 05:09,Part Suspended,"No service while we respond to a fire alert. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
Piccadilly,22/12/2020 05:09,22/12/2020 06:09,Part Suspended,"No service between South Harrow and Uxbridge while we respond to a fire alert. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route"
C&H,22/12/2020 06:08,22/12/2020 12:25,Suspended,"No service due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
District,22/12/2020 06:08,22/12/2020 06:15,Suspended,"No service due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 06:08,22/12/2020 08:44,Suspended,"No service due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
Metropolitan,22/12/2020 06:08,22/12/2020 07:15,Suspended,"No service due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
Piccadilly,22/12/2020 06:09,22/12/2020 07:00,Part Suspended,"No service between South Harrow and Uxbridge due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route"
District,22/12/2020 06:15,22/12/2020 09:52,Severe Delays,"Severe delays due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
Metropolitan,22/12/2020 07:15,22/12/2020 07:35,Suspended,"No service between Wembley Park and Aldgate due to an earlier power failure. SEVERE DELAYS for the rest of the line. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route"
Central,22/12/2020 07:21,22/12/2020 07:56,Minor Delays,Minor delays while we fix a faulty train at White City.
Metropolitan,22/12/2020 07:35,22/12/2020 09:42,Part Suspended,"No service between Wembley Park and Aldgate due to an earlier power failure. SEVERE DELAYS for the rest of the line. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route"
Metropolitan,22/12/2020 07:35,22/12/2020 09:42,Severe Delays,"No service between Wembley Park and Aldgate due to an earlier power failure. SEVERE DELAYS for the rest of the line. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route"
C&H,22/12/2020 08:44,22/12/2020 09:31,Part Suspended,"No service Hammersmith to King's Cross, SEVERE DELAYS on the rest of the line due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 08:44,22/12/2020 09:31,Severe Delays,"No service Hammersmith to King's Cross, SEVERE DELAYS on the rest of the line due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 09:31,22/12/2020 09:32,Part Suspended,"No service Hammersmith to Baker Street, SEVERE DELAYS on the rest of the line due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 09:31,22/12/2020 09:32,Severe Delays,"No service Hammersmith to Baker Street, SEVERE DELAYS on the rest of the line due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 09:32,22/12/2020 10:57,Part Suspended,"No service Hammersmith to Baker Street, SEVERE DELAYS on the rest of the line due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
C&H,22/12/2020 09:32,22/12/2020 10:57,Severe Delays,"No service Hammersmith to Baker Street, SEVERE DELAYS on the rest of the line due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route."
Metropolitan,22/12/2020 09:42,22/12/2020 10:56,Severe Delays,"Severe delays due to an earlier power failure. London Underground tickets will be accepted on C2C, DLR, Southeastern, Chiltern Railways and local bus services via any reasonable route"
