OA21CD,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,LAD22CD,LAD22NM,LAD25CD,LAD25NM,CAUTH25CD,CAUTH25NM
E00141217,E01027728,Harrogate 014E,E02005774,Harrogate 014,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141199,E01027729,Harrogate 014F,E02005774,Harrogate 014,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141200,E01027729,Harrogate 014F,E02005774,Harrogate 014,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141201,E01027729,Harrogate 014F,E02005774,Harrogate 014,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141202,E01027729,Harrogate 014F,E02005774,Harrogate 014,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141214,E01027729,Harrogate 014F,E02005774,Harrogate 014,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141222,E01027730,Harrogate 019C,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141223,E01027730,Harrogate 019C,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141233,E01027730,Harrogate 019C,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141234,E01027730,Harrogate 019C,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141235,E01027730,Harrogate 019C,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141219,E01027731,Harrogate 019D,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141224,E01027731,Harrogate 019D,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141226,E01027731,Harrogate 019D,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141227,E01027731,Harrogate 019D,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141228,E01027731,Harrogate 019D,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141218,E01027732,Harrogate 019E,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141221,E01027732,Harrogate 019E,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141225,E01027732,Harrogate 019E,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141230,E01027732,Harrogate 019E,E02005779,Harrogate 019,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141220,E01027733,Harrogate 017F,E02005777,Harrogate 017,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141229,E01027733,Harrogate 017F,E02005777,Harrogate 017,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141231,E01027733,Harrogate 017F,E02005777,Harrogate 017,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141232,E01027733,Harrogate 017F,E02005777,Harrogate 017,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141240,E01027734,Harrogate 018C,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141244,E01027734,Harrogate 018C,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141245,E01027734,Harrogate 018C,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141246,E01027734,Harrogate 018C,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141247,E01027734,Harrogate 018C,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141236,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141237,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141238,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141239,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141241,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141242,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141243,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141248,E01027735,Harrogate 018D,E02005778,Harrogate 018,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141250,E01027736,Harrogate 003C,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141254,E01027736,Harrogate 003C,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141255,E01027736,Harrogate 003C,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141257,E01027736,Harrogate 003C,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141258,E01027736,Harrogate 003C,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141249,E01027737,Harrogate 003D,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141251,E01027737,Harrogate 003D,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141252,E01027737,Harrogate 003D,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141253,E01027737,Harrogate 003D,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141256,E01027737,Harrogate 003D,E02005763,Harrogate 003,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141260,E01027738,Harrogate 010E,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141263,E01027738,Harrogate 010E,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141273,E01027738,Harrogate 010E,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141274,E01027738,Harrogate 010E,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141276,E01027738,Harrogate 010E,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141259,E01027739,Harrogate 010F,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141264,E01027739,Harrogate 010F,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141277,E01027739,Harrogate 010F,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141279,E01027739,Harrogate 010F,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141261,E01027740,Harrogate 013F,E02005773,Harrogate 013,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141265,E01027740,Harrogate 013F,E02005773,Harrogate 013,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141266,E01027740,Harrogate 013F,E02005773,Harrogate 013,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141267,E01027740,Harrogate 013F,E02005773,Harrogate 013,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141268,E01027740,Harrogate 013F,E02005773,Harrogate 013,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141275,E01027740,Harrogate 013F,E02005773,Harrogate 013,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141278,E01027740,Harrogate 013F,E02005773,Harrogate 013,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141262,E01027741,Harrogate 010G,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141269,E01027741,Harrogate 010G,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141270,E01027741,Harrogate 010G,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141271,E01027741,Harrogate 010G,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141272,E01027741,Harrogate 010G,E02005770,Harrogate 010,E07000165,Harrogate,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141280,E01027742,Richmondshire 005A,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141281,E01027742,Richmondshire 005A,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141282,E01027742,Richmondshire 005A,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141283,E01027742,Richmondshire 005A,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141284,E01027742,Richmondshire 005A,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141285,E01027742,Richmondshire 005A,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141286,E01027743,Richmondshire 001A,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141287,E01027743,Richmondshire 001A,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141288,E01027743,Richmondshire 001A,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141289,E01027743,Richmondshire 001A,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141290,E01027743,Richmondshire 001A,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141291,E01027744,Richmondshire 006A,E02005787,Richmondshire 006,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141292,E01027744,Richmondshire 006A,E02005787,Richmondshire 006,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141293,E01027744,Richmondshire 006A,E02005787,Richmondshire 006,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141294,E01027744,Richmondshire 006A,E02005787,Richmondshire 006,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141295,E01027744,Richmondshire 006A,E02005787,Richmondshire 006,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141296,E01027745,Richmondshire 003A,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141302,E01027745,Richmondshire 003A,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141303,E01027745,Richmondshire 003A,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141304,E01027745,Richmondshire 003A,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141305,E01027745,Richmondshire 003A,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141297,E01027746,Richmondshire 003B,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141298,E01027746,Richmondshire 003B,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141299,E01027746,Richmondshire 003B,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141300,E01027746,Richmondshire 003B,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141301,E01027746,Richmondshire 003B,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141307,E01027747,Richmondshire 003C,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141309,E01027747,Richmondshire 003C,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141310,E01027747,Richmondshire 003C,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00189799,E01027747,Richmondshire 003C,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141306,E01027748,Richmondshire 003D,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141311,E01027748,Richmondshire 003D,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141312,E01027748,Richmondshire 003D,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141313,E01027748,Richmondshire 003D,E02005784,Richmondshire 003,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141314,E01027749,Richmondshire 004A,E02005785,Richmondshire 004,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141316,E01027749,Richmondshire 004A,E02005785,Richmondshire 004,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141318,E01027749,Richmondshire 004A,E02005785,Richmondshire 004,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141319,E01027749,Richmondshire 004A,E02005785,Richmondshire 004,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141320,E01027749,Richmondshire 004A,E02005785,Richmondshire 004,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141322,E01027749,Richmondshire 004A,E02005785,Richmondshire 004,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141325,E01027751,Richmondshire 001B,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141326,E01027751,Richmondshire 001B,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141327,E01027751,Richmondshire 001B,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141328,E01027751,Richmondshire 001B,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141329,E01027751,Richmondshire 001B,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141331,E01027752,Richmondshire 001C,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141332,E01027752,Richmondshire 001C,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141333,E01027752,Richmondshire 001C,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141334,E01027752,Richmondshire 001C,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00171336,E01027752,Richmondshire 001C,E02005782,Richmondshire 001,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141336,E01027753,Richmondshire 005B,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141337,E01027753,Richmondshire 005B,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
E00141338,E01027753,Richmondshire 005B,E02005786,Richmondshire 005,E07000166,Richmondshire,E06000065,North Yorkshire,E47000012,York and North Yorkshire
