geo_id,value,date
W06000010,24526.0,2022-01-01
W06000011,27954.0,2022-01-01
W06000012,22088.0,2022-01-01
W06000013,27680.0,2022-01-01
W06000014,19660.0,2022-01-01
W06000015,41517.0,2022-01-01
W06000016,23400.0,2022-01-01
W06000018,20882.0,2022-01-01
W06000019,18937.0,2022-01-01
W06000020,23099.0,2022-01-01
W06000021,27738.0,2022-01-01
W06000022,31176.0,2022-01-01
W06000023,21976.0,2022-01-01
W06000024,21722.0,2022-01-01
W92000004,27451.0,2022-01-01
W06000001,22700.0,2023-01-01
W06000002,25849.0,2023-01-01
W06000003,21491.0,2023-01-01
W06000004,26292.0,2023-01-01
W06000005,37227.0,2023-01-01
W06000006,33334.0,2023-01-01
W06000008,25300.0,2023-01-01
W06000009,27012.0,2023-01-01
W06000010,24099.0,2023-01-01
W06000011,27591.0,2023-01-01
W06000012,22083.0,2023-01-01
W06000013,26988.0,2023-01-01
W06000014,19698.0,2023-01-01
W06000015,40294.0,2023-01-01
W06000016,22998.0,2023-01-01
W06000018,20273.0,2023-01-01
W06000019,20024.0,2023-01-01
W06000020,23129.0,2023-01-01
W06000021,28010.0,2023-01-01
W06000022,30651.0,2023-01-01
W06000023,22552.0,2023-01-01
W06000024,23035.0,2023-01-01
W92000004,27330.0,2023-01-01
